validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
True,American Legion Post 701 - White Oak,Veteran's Organization,"2813 Capitol Street, White Oak, Pennsylvania 15131, United States",http://www.whiteoakpost701.org/,"Friday Apr 15 from 4:00 PM to 7:00 PM, Wednesday Mar 2 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 4 from 4:00 PM to 7:00 PM",,https://www.facebook.com/photo/?fbid=5155332157820360&set=gm.4887555801340202,,,(412) 385-4000 or (412) 672-7994,,,True,True,False,True,True,,40.354582,-79.823549
True,Grapeville VFC at the Grapeville Events Center,Fire Department,"2528 Newark St, Grapeville, Pennsylvania 15634, United States",,"Friday Apr 15 from 3:00 PM to 8:00 PM, Wednesday Mar 2 from 3:00 PM to 8:00 PM, Friday Apr 8 from 3:00 PM to 8:00 PM, Friday Apr 1 from 3:00 PM to 8:00 PM, Friday Mar 25 from 3:00 PM to 8:00 PM, Friday Mar 18 from 3:00 PM to 8:00 PM, Friday Mar 11 from 3:00 PM to 8:00 PM, Friday Mar 4 from 3:00 PM to 8:00 PM",,https://www.facebook.com/groups/415885551845808/permalink/4373287782772212/,Eat in or take out  724-527-9903                            724-787-6265                       ,, 724-527-9903 or 724-523-5308,,,True,,,,True,,40.32468,-79.6054
False,Crabtree Volunteer Fire Department,Fire Department,"1610 Latrobe Crabtree Rd, Greensburg, Pennsylvania 15624, United States",http://crabtreevfd.com/,"Friday Apr 15 from 4:00 PM to 7:00 PM, Wednesday Mar 2 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 4 from 4:00 PM to 7:00 PM",,,,,(724) 837-2231,,True,True,,False,,False,,40.361934,-79.465457
True,Epiphany of Our Lord,Unsure / N/A,"Chapel Ln, Monessen, Pennsylvania 15062, United States",,"Wednesday Mar 2 from 11:00 AM to 6:00 PM, Friday Mar 4 from 11:00 AM to 6:00 PM, Friday Mar 11 from 11:00 AM to 6:00 PM, Friday Mar 18 from 11:00 AM to 6:00 PM, Friday Mar 25 from 11:00 AM to 6:00 PM, Friday Apr 1 from 11:00 AM to 6:00 PM, Friday Apr 8 from 11:00 AM to 6:00 PM",,http://eolparish.weebly.com/?fbclid=IwAR0XdolQzSgpwRwwLJt2kPOOCacqVM3YEJmk89g-Lj_CT60ecUUEzQ-YiK0,,"Address is 44 Pennsylvania Boulevard, Monessen, Pennsylvania 15062.",724-684-5512,,,True,,,,True,,40.14326,-79.88638
False,Shenanigans Bar and Grill,Restaurant,"921 Amity Ridge Road Amity, PA 15311",https://www.facebook.com/shenanigansamitypa/,,,,,,724-225-4646,,,,True,True,,False,,40.056951,-80.2106
True,SS John and Paul,Church,"2586 Wexford Bayne Road, Sewickley, Pennsylvania 15143, United States",https://www.greatgrouping.org/fishfry,"Wednesday Mar 2 from 11:30 AM to 7:30 PM, Friday Mar 4 from 11:30 AM to 7:30 PM, Friday Mar 11 from 11:30 AM to 7:30 PM, Friday Mar 18 from 11:30 AM to 7:30 PM, Friday Mar 25 from 11:30 AM to 7:30 PM, Friday Apr 1 from 11:30 AM to 7:30 PM, Friday Apr 8 from 11:30 AM to 7:30 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,,,412-440-3044,,,True,,True,,True,,40.608199,-80.105146
True,"Our Lady of Fatima, Hopewell Township",Church,"2270 Brodhead Road Hopewell Township, PA",https://www.ourladyoffatima-hopewell.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM",,https://www.ourladyoffatima-hopewell.org/apps/news/article/1573937,"Our Menu has something for everyone! Fried or Baked Fish Dinners and Sandwiches, Butterfly Shrimp, and delicious sides such as Pierogi, Cabbage and Noodles, Coleslaw, Mac and Cheese, French Fries, and Vegetable!
","Kohler Hall, 3005 Fatima Drive",724-375-7565,,False,True,False,False,,True,,40.585077,-80.257412
True,"St. Francis of Assisi, Finleyville",Church,"3609 Washington Ave, Finleyville, Pennsylvania 15332, United States",https://john23.org/,Wednesday Mar 2 from 11:00 AM to 7:00 PM,,,,Finley Hall,,,,,,,,True,,40.25452,-79.99888
False,Our Lady of Perpetual Help,Church,"4136 Jacob St, Wheeling, WV 26003",http://www.stmarysolph.com/index.html,,,,,,304-232-1777,,,,,,,False,,40.039062,-80.725564
False,"Holy Redeemer, Ellwood City",Church,"311 Lawrence Ave, Ellwood City, PA",https://www.stferd.org/,,,,,No Fish Fry Listed,724-752-9350,,False,,,False,,False,,40.870378,-80.283785
True,Angelo's Cucina and Catering,Other,"2061 Brown Avenue, Grapeville, Pennsylvania 15634, United States",https://angeloscucinacatering.com/,"Friday Mar 4 from 11:00 AM to 5:30 PM, Friday Mar 11 from 11:00 AM to 5:30 PM, Friday Mar 18 from 11:00 AM to 5:30 PM, Friday Mar 25 from 11:00 AM to 5:30 PM, Friday Apr 1 from 11:00 AM to 5:30 PM, Friday Apr 8 from 11:00 AM to 5:30 PM, Wednesday Mar 2 from 11:00 AM to 5:30 PM, Friday Apr 15 from 11:00 AM to 5:30 PM",,https://angeloscucinacatering.com/daily-menu/,,, 724-522-5656,,,True,,True,,True,,40.325438,-79.608944
True,Leechburg VFC,Fire Department,"268 Canal Street Leechburg, PA",https://www.facebook.com/LEECHBURGVFC/,"Wednesday Mar 2 from 3:00 PM to 7:00 PM, Friday Mar 4 from 3:00 PM to 7:00 PM, Friday Mar 11 from 3:00 PM to 7:00 PM, Friday Mar 18 from 3:00 PM to 7:00 PM, Friday Mar 25 from 3:00 PM to 7:00 PM, Friday Apr 1 from 3:00 PM to 7:00 PM, Friday Apr 8 from 3:00 PM to 7:00 PM, Friday Apr 15 from 3:00 PM to 7:00 PM",,https://www.facebook.com/LEECHBURGVFC/photos/a.266932503430406/3482016308588660/,,Corner of First and Canal Streets.,724-842-3141,,False,True,,False,,True,,40.625222,-79.604859
True,St. Elizabeth Anne Seton,Church,"330 3rd Avenue, Carnegie, Pennsylvania 15106, United States",https://straphaelcgs.org/,"Friday Mar 4 from 11:30 AM to 7:00 PM, Friday Mar 11 from 11:30 AM to 7:00 PM, Friday Mar 18 from 11:30 AM to 7:00 PM, Friday Mar 25 from 11:30 AM to 7:00 PM, Friday Apr 1 from 11:30 AM to 7:00 PM, Friday Apr 8 from 11:30 AM to 7:00 PM",,https://straphaelcgs.org/fish-fry-at-seas,,"Cash, credit, and debit are accepted.",412-857-5318,,,True,,True,,True,,40.403918,-80.091003
False,"Sacred Heart Church, Claysville",Church,"Rt 40 and 231 South, Claysville, PA",https://stjameswashpa.org/,,,,,,724-663-7675,,,,,,,False,,40.116334,-80.415484
True,Shop N Go,Restaurant,"2226 PA-837, West Elizabeth, PA 15088",https://www.facebook.com/SHOPANDGO/,"Friday Mar 4 from 10:00 AM to 6:00 PM, Friday Mar 11 from 10:00 AM to 6:00 PM, Friday Mar 18 from 10:00 AM to 6:00 PM, Friday Mar 25 from 10:00 AM to 6:00 PM, Friday Apr 1 from 10:00 AM to 6:00 PM, Friday Apr 8 from 10:00 AM to 6:00 PM, Friday Apr 15 from 10:00 AM to 6:00 PM, Wednesday Mar 2 from 10:00 PM to 10:00 PM",,https://www.facebook.com/SHOPANDGO/photos/a.630868190301471/4882003108521270,,,412-384-9111,,True,True,,True,,True,,40.268082,-79.902427
True,"St. Teresa of Avila, Perrysville",Church,"1000 Avila Court Pittsburgh, PA 15237",https://mountcarmelpgh.org/,"Friday Apr 15 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 4 from 4:00 PM to 7:00 PM",,,"Choose from Fried Fish Dinner, Baked Fish Dinner or Fried Shrimp Dinner.
ALL dinners include a side of mac and cheese and our famous cole slaw.
Cost is just $12 per dinner.
We're also offering a la carte quarts of New England clam chowder for $7 each.",,,,False,True,False,False,True,True,,40.539051,-80.039719
True,Harrington's,Restaurant,"717 Robinson Highway, Mc Donald, Pennsylvania 15057, United States",https://www.facebook.com/Harringtons-114128741969634/,"Friday Mar 4 from 11:00 AM to 9:00 PM, Friday Mar 11 from 11:00 AM to 9:00 PM, Friday Mar 18 from 11:00 AM to 9:00 PM, Friday Mar 25 from 11:00 AM to 9:00 PM, Friday Apr 1 from 11:00 AM to 9:00 PM, Friday Apr 8 from 11:00 AM to 9:00 PM, Friday Apr 15 from 11:00 AM to 9:00 PM",,,,,(724) 796-5117,,False,True,True,True,True,True,,40.381131,-80.261538
False,Richeyville VFC,Fire Department,"14 Firehall Road, Richeyville, PA 15358",http://rvfc27.com,"Wednesday Mar 2 from 11:00 AM to 6:00 PM, Friday Mar 4 from 11:00 AM to 6:00 PM, Friday Mar 11 from 11:00 AM to 6:00 PM, Friday Mar 18 from 11:00 AM to 6:00 PM, Friday Mar 25 from 11:00 AM to 6:00 PM, Friday Apr 1 from 11:00 AM to 6:00 PM, Friday Apr 8 from 11:00 AM to 6:00 PM, Friday Apr 15 from 11:00 AM to 6:00 PM",,,,,724-632-6390,,,True,,True,,False,,40.05341,-80.002
True,"St. Michael, Elizabeth",Church,"101 Mclay Drive, Elizabeth, Pennsylvania 15037, United States",https://joachimandannediopitt.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM",,https://joachimandannediopitt.org/fish-fry,,Archangel Hall,412-751-0663,,,True,,False,,True,,40.269328,-79.837579
True,Pleasant Valley Golf Club,Unsure / N/A,"440 Pleasant Valley Road, Connellsville, Pennsylvania 15425, United States",,"Friday Apr 15 from 11:00 AM to 9:00 PM, Friday Apr 8 from 11:00 AM to 9:00 PM, Friday Apr 1 from 11:00 AM to 9:00 PM, Friday Mar 25 from 11:00 AM to 9:00 PM, Friday Mar 18 from 11:00 AM to 9:00 PM, Friday Mar 11 from 11:00 AM to 9:00 PM, Friday Mar 4 from 11:00 AM to 9:00 PM",,https://www.facebook.com/photo.php?fbid=10159100842958731&set=p.10159100842958731&type=3&av=356370451124766&eav=AfYmERg8XURNG7yqxq7noAHI2rjCPy61Uc-oBq77eNzrwXs-_tFOlUgZcUAMlQMN1FI,,,724-628-6360,,,,,,,True,,40.06924,-79.54181
False,Cabot United Methodist Church,Church,"707 Winfield Road, Cabot, Pennsylvania 16023, United States",https://cabotumc.com,,,,,,,,,,,False,,False,,40.774977,-79.756802
False,"Ellwood City Loyal Order of the Moose, Lodge #93",Community Organization,"1400 Factory Ave, Ellwood City, PA 16117",http://ellwoodcitymoose.com/,"Friday Mar 4 from 4:00 PM to 9:00 PM, Friday Mar 11 from 4:00 PM to 9:00 PM, Friday Mar 18 from 4:00 PM to 9:00 PM, Friday Mar 25 from 4:00 PM to 9:00 PM, Friday Apr 1 from 4:00 PM to 9:00 PM, Friday Apr 8 from 4:00 PM to 9:00 PM, Friday Apr 15 from 4:00 PM to 9:00 PM",,,,,724-758-9254,,False,True,True,False,True,False,,40.859377,-80.300528
True,Christ the Divine Teacher Academy - one day only,Church,"205 Brilliant Avenue Aspinwall, PA 15215",https://cdtca-ptg.square.site/,,,,,,412-781-7927,,,True,,True,,True,,40.519047,-79.924022
False,Mt. Lebanon United Methodist Church,Church,"3319 W. Liberty Ave. Pittsburgh, PA 15216",https://www.mlumc.org/,,,,,,412-531-7131,,,,,,,False,,40.388112,-80.042321
False,Lone Pine VFD Station 50,Fire Department,330 weaver run Rd Washington pa 15301,https://www.facebook.com/Lone-Pine-Volunteer-Fire-Department-156883607677710/,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",,,,,724-267-4040,,True,True,,,,False,,40.079342,-80.183748
False,St. Eugene Church,Church,"3210 Liberty Way, McKeesport, PA 15133",https://elizabethsouthalleghenycc.org/,,,,,,xxx-xxx-xxxx,,,,,,,False,,40.325794,-79.856232
True,Ford Cliff VFD,Fire Department,"609 Neale Ave. Ford Cliff, Pa.",https://www.facebook.com/Ford-Cliff-Volunteer-Fire-Company-156442427722130/,"Friday Mar 4 from 4:00 PM to 6:30 PM, Friday Mar 11 from 4:00 PM to 6:30 PM, Friday Mar 18 from 4:00 PM to 6:30 PM, Friday Mar 25 from 4:00 PM to 6:30 PM, Friday Apr 1 from 4:00 PM to 6:30 PM, Friday Apr 8 from 4:00 PM to 6:30 PM, Friday Apr 15 from 4:00 PM to 6:30 PM",,https://www.facebook.com/156442427722130/photos/a.642069962492705/5230057773693878/,"We will be serving buffet style and will be offering the same great cod and sides that we always have for the same price - $12. However, due to rising prices (particularly fish and oil) we regretfully will not be able to offer this as ""All you can eat"". We removed the ""All you can eat"" in order to keep keep our price at $12 while maintaining the same great quality product that you all have come to love.",Due to relaxed COVID restrictions we will NOT be doing the drive-thru and we will be doing sit-down meals in our social hall.,(724) 763-1591,,,True,,False,,True,,40.761772,-79.533249
True,"St. Cecilia, Rochester",Church,"631 California Avenue, Rochester, Pennsylvania 15074, United States",https://olotv.org,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",,https://olotv.org,"Fish sandwiches $10.00,
baked fish or fried dinners $12.00,
shrimp dinners $10.00,

Chesapeake Bay dinner
(Fish, Shrimp & Crab Cake) $14.00, 

Dinners include:
Coleslaw, French Fries, Roll, 
Pie Extra",,724-775-3775,,,True,,,,True,,40.713549,-80.284988
False,West Wilmerding VFD Station 211,Fire Department,"330 Kline ave, North Versailles, PA",https://www.facebook.com/WWVFD211,"Wednesday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",,,,,412-646-2594,,False,True,False,True,,False,,40.397375,-79.820394
True,Monroeville American Legion Post 820,Veteran's Organization,"4339 Old William Penn Highway, Monroeville, Pennsylvania 15146, United States",https://www.facebook.com/AL.PA.Post820,"Friday Apr 15 from 11:00 AM to 8:00 PM, Wednesday Mar 2 from 11:00 AM to 8:00 PM, Friday Apr 8 from 11:00 AM to 8:00 PM, Friday Apr 1 from 11:00 AM to 8:00 PM, Friday Mar 25 from 11:00 AM to 8:00 PM, Friday Mar 18 from 11:00 AM to 8:00 PM, Friday Mar 11 from 11:00 AM to 8:00 PM, Friday Mar 4 from 11:00 AM to 8:00 PM",,https://sites.google.com/spitfirez.com/catering/lenten-fish-fry/american-legion?authuser=0,,,,,False,True,True,True,,True,,40.442818,-79.774505
False,Parkway West Career and Technology Center,Other,"7101 Steubenville Pike, Oakdale, Pennsylvania 15071, United States",https://www.parkwaywest.org/,"Friday Mar 4 from 11:30 AM to 1:30 PM, Friday Mar 11 from 11:30 AM to 1:30 PM, Friday Mar 18 from 11:30 AM to 1:30 PM, Friday Mar 25 from 11:30 AM to 1:30 PM, Friday Apr 1 from 11:30 AM to 1:30 PM, Friday Apr 8 from 11:30 AM to 1:30 PM",,,,Also offers fish on Thursdays,"412-923-1772, ext. 152",,,True,,True,,False,,40.442861,-80.177584
True,St. Andrew the Apostle,Church,"1 Park Manor, Donora, Pennsylvania 15033, United States",https://saintandrewmidmon.org/,"Friday Mar 4 from 11:00 AM to 6:00 PM, Friday Mar 11 from 11:00 AM to 6:00 PM, Friday Mar 18 from 11:00 AM to 6:00 PM, Friday Mar 25 from 11:00 AM to 6:00 PM, Friday Apr 1 from 11:00 AM to 6:00 PM, Friday Apr 8 from 11:00 AM to 6:00 PM, Wednesday Mar 2 from 11:00 AM to 6:00 PM, Friday Apr 15 from 11:00 AM to 6:00 PM",,https://www.facebook.com/SaintAndrewMidMon/photos/a.109364973925766/493250755537184/,"Monster batter dipped fish w/ cole slaw $12
Monster fish dinner w/bun and 2 sides $15
Panko breaded shrimp basket w/cole slaw $12
Panko breaded shrimp dinner 2 sides $15
Fries by the half pound $3 or $4 with cheese
Haluski (12 oz serving) $3
Mac and cheese (12 oz serving) $3
cole slaw (8 oz) $3
buns $1.25
pierogies .50 each
sliced cheese $1
soup of the day $5
Drinks $1",Saint Andrew the Apostle Drive Thrus Fish Fry,724-379-7559,,,True,,True,,True,,40.175345,-79.869817
True,Sacred Heart Parish,Church,"325 Emerson Street, Pittsburgh, Pennsylvania 15206, United States",https://saintjudepgh.org/,"Friday Apr 8 from 5:00 PM to 7:00 PM, Friday Apr 1 from 5:00 PM to 7:00 PM, Friday Mar 25 from 5:00 PM to 7:00 PM, Friday Mar 18 from 5:00 PM to 7:00 PM, Friday Mar 11 from 5:00 PM to 7:00 PM, Friday Mar 4 from 5:00 PM to 7:00 PM",,https://form.jotform.com/220517100522135 ,"The menu options include a fried fish sandwich or friend shrimp
with two sides: mac and cheese and coleslaw or French fries and coleslaw.",Orders will be available for pick up at Sacred Heart/Elementary School between 5:00 and 7:00. ,412-361-3131,,,True,,,,True,,40.455688,-79.923663
True,"St. Maximilian Kolbe, West Homestead",Church,"363 West 11th Avenue, Homestead, Pennsylvania 15120, United States",https://thomastheapostle.net/,"Wednesday Mar 2 from 10:00 AM to 7:00 PM, Friday Mar 4 from 10:00 AM to 7:00 PM, Friday Mar 11 from 10:00 AM to 7:00 PM, Friday Mar 18 from 10:00 AM to 7:00 PM, Friday Mar 25 from 10:00 AM to 7:00 PM, Friday Apr 1 from 10:00 AM to 7:00 PM, Friday Apr 8 from 10:00 AM to 7:00 PM, Friday Apr 15 from 10:00 AM to 7:00 PM",,,,Church Hall,412-462-1743,,True,True,True,True,True,True,,40.401541,-79.9138
False,"St. John the Baptist, Baden",Church,"377 Linmore Ave, Baden, Pennsylvania 15005, United States",https://www.greatgrouping.org/,"Friday Mar 4 from 9:00 AM to 3:00 PM, Friday Mar 11 from 9:00 AM to 3:00 PM, Friday Mar 18 from 9:00 AM to 3:00 PM, Friday Mar 25 from 9:00 AM to 3:00 PM, Friday Apr 1 from 9:00 AM to 3:00 PM, Friday Apr 8 from 9:00 AM to 3:00 PM, Friday Apr 15 from 9:00 AM to 3:00 PM",,,,Until the Pierogies are all sold out,724-869-9758,,True,True,False,,,False,,40.634774,-80.229651
False,Presto VFD,Fire Department,"5228 Thom's Run Road, Presto, Pennsylvania 15142, United States",http://prestovfd.org/,"Friday Mar 11 from 3:30 PM to 7:00 PM, Friday Mar 25 from 3:30 PM to 7:00 PM, Friday Apr 8 from 3:30 PM to 7:00 PM",,,,fire station hall,(412) 221-5677,,,True,,False,,False,,40.372716,-80.119492
False,Ligonier Township VFD #1,Fire Department,"44 Fire Hall Road, Ligonier, PA",https://www.facebook.com/WaterfordVFD/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,,,724-238-5270,,False,True,,False,,False,,40.25274,-79.173197
True,Rainbow VFC,Fire Department,"2916 Jacks Run Road, White Oak, PA",https://www.facebook.com/RainbowVFC300/?hc_ref=SEARCH&fref=nf,"Friday Apr 15 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 4 from 11:00 AM to 7:00 PM",,https://www.facebook.com/RainbowVFC300/photos/a.526200404088075/7121422141232502/,,Take out only,412-664-9523 or 412-664-6000,,,True,,True,,True,,40.341033,-79.801553
False,"St. Alphonsus, McDonald",Church," 219 W Lincoln Ave, McDonald, PA 15057",https://stisidorethefarmer.org/,,,,,,,,,,,,,False,,40.368263,-80.236369
False,St. Anthony Parish,Church,"804 Idaho St. , Sharon , PA 16146",https://sap-olf.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,,,724-342-7391,,,True,,,,False,,41.216598,-80.494319
False,"St. James the Apostle, Pulaski",Church,"4019 US-422, Pulaski, PA 16143",https://holyspiritparishoflawrencecounty.org/,"Friday Mar 4 from 11:00 AM to 1:00 PM, Friday Mar 11 from 11:00 AM to 1:00 PM, Friday Mar 18 from 11:00 AM to 1:00 PM, Friday Apr 1 from 11:00 AM to 1:00 PM, Friday Apr 8 from 11:00 AM to 1:00 PM",,,,"For Friday fish dinners, CALL ON TUESDAYS to order (only pre-ordered will be available!). You have a choice of location where you can order!",724-654-7076,,,True,,True,,False,,40.73507,-80.29478
True,"St. Valentine, Bethel Park",Church,"2710 Ohio St. Bethel Park, PA",https://olhpgh.org/stvalff,"Friday Mar 4 from 4:00 PM to 6:30 PM, Friday Mar 11 from 4:00 PM to 6:30 PM, Friday Mar 18 from 4:00 PM to 6:30 PM, Friday Mar 25 from 4:00 PM to 6:30 PM, Friday Apr 1 from 4:00 PM to 6:30 PM, Friday Apr 8 from 4:00 PM to 6:30 PM",,https://olhpgh.org/stvalff," Jumbo Beer-Battered Cod Sandwich  $10
Nantucket Baked Cod  w/cracker-parmesan topping, garlic breadstick  $10
Fried Butterfly Shrimp (7) w/garlic breadstick  $10
Baked Crab Cakes (3) w/ garlic breadstick  $10
Pierogies (12)    $8
Pierogies (6)    $4
New England Clam Chowder   $5
Macaroni and Cheese (12 oz. cup)   $3
French Fries    $2
Cole Slaw   $1
Applesauce   $1",pickup only,412-851-9176,,,True,True,False,,True,,40.330198,-80.031322
True,Holiday Park VFD,Fire Department,"415 Old Abers Creek Road, Plum, Pennsylvania 15239, United States",https://www.holidayparkvfd.org/,,,,,,(724) 327-3456,,True,True,,True,,True,,40.467294,-79.705885
True,St. Bernadette/Christ the Divine Shepherd (Monroeville),Church,"245 Azalea Drive, Monroeville, PA 15146",http://cdsfishfry.org/,"Friday Apr 8 from 4:30 PM to 7:00 PM, Friday Apr 1 from 4:30 PM to 7:00 PM, Friday Mar 25 from 4:30 PM to 7:00 PM, Friday Mar 18 from 4:30 PM to 7:00 PM, Friday Mar 11 from 4:30 PM to 7:00 PM, Friday Mar 4 from 4:30 PM to 7:00 PM",,http://cdsfishfry.org/2022/2022-CDS-Fish-Fry-Menu.png,,,,,,True,,False,True,True,,40.441257,-79.771866
False,Sammy's Pizzeria,Restaurant,"2145 Noblestown Road, Pittsburgh, Pennsylvania 15205, United States",https://www.sammyspizzapgh.com/,"Wednesday Mar 2 from 11:00 AM to 8:00 PM, Friday Mar 4 from 11:00 AM to 9:00 PM, Friday Mar 11 from 11:00 AM to 9:00 PM, Friday Mar 18 from 11:00 AM to 9:00 PM, Friday Mar 25 from 11:00 AM to 9:00 PM, Friday Apr 1 from 11:00 AM to 9:00 PM, Friday Apr 8 from 11:00 AM to 9:00 PM, Friday Apr 15 from 11:00 AM to 9:00 PM",,,,,(412) 928-3020 ,,,,,,,False,,40.430142,-80.053138
False,Church of the Beloved Disciple - Grove City,Church,"1310 South Center Street, Grove City, Pennsylvania 16127, United States",http://www.beloveddiscipleparish.org/,"Friday Mar 4 from 4:30 PM to 7:00 PM, Friday Mar 11 from 4:30 PM to 7:00 PM, Friday Mar 18 from 4:30 PM to 7:00 PM, Friday Mar 25 from 4:30 PM to 7:00 PM, Friday Apr 1 from 4:30 PM to 7:00 PM, Friday Apr 8 from 4:30 PM to 7:00 PM",,,,,,,,True,,False,,False,,41.155571,-80.109752
True,Guardian Angels Parish,Church,"800 Montana Avenue, Natrona Heights, Pennsylvania 15065, United States",https://guardianangelspgh.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,"Deep-Fried Cod Dinner:  $12
(Sandwich with Mac 'n Cheese or Homemade Chips and Coleslaw)
Baked Cod Dinner:  $14
(Piece of Baked Cod with Mac 'n Cheese or Homemade Chips and Cole Slaw)

Ala Carte
Fried Fish Sandwich:  $8
Piece of Baked Fish:  $9
Potato and Cheese Pierogies (3):  $3
Macaroni and Cheese:  $3
Cole Slaw:  $2
Chips:  $3
Haluski:  $3
Soup (bowl):  $4
Desserts:  $1",We follow all CDC and Diocesan health guidelines.,(724)226-4900,,True,True,False,False,,True,,40.620603,-79.727126
False,St. Mary,Church,"10 Saint Marys Ln, Cecil, Pennsylvania 15321, United States",https://www.corpuschristipgh.org/,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM",,,,,412-221-9771,,,True,,True,True,False,,40.328668,-80.184821
True,St. John Capistran,Church,"1610 Mcmillan Road, Pittsburgh, Pennsylvania 15241, United States",https://www.resurrectionpgh.org/,"Friday Mar 4 from 4:30 PM to 7:00 PM, Friday Mar 11 from 4:30 PM to 7:00 PM, Friday Mar 18 from 4:30 PM to 7:00 PM, Friday Mar 25 from 4:30 PM to 7:00 PM, Friday Apr 1 from 4:30 PM to 7:00 PM, Friday Apr 8 from 4:30 PM to 7:00 PM",,https://resurrectionpgh.org/documents/2022/2/Fish%20Fry%20Menu%202022.jpg,,,,,,True,,,,True,,40.359239,-80.072641
